id	sentence	user	fileName	sample	time	vote
GILbmusO7wxFgSl6rrEg	0RUQfytlKJx3E0rM2hwM	5fgPfS9tfDgS9xiOWA6ApxE87bg1	audio/c7933636-6d89-4e4f-992b-7c7717f28a52.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fc7933636-6d89-4e4f-992b-7c7717f28a52.webm?alt=media&token=81ac2546-7ad3-432e-923b-eebd828852ab	1572630985998	default
GJw8io4BClXJdUHe6YNr	rR3oIrskHutUpE5YiwA9	59Tt9EuW2DOtyckjvkMVmuPqRW13	audio/13935b1e-e5fb-47eb-abe4-935ce5af2912.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F13935b1e-e5fb-47eb-abe4-935ce5af2912.webm?alt=media&token=5a79a7f1-31ea-411d-bdfd-dcf29462ebd2	default	default
GO7f9svynoMGuV82aVJi	qI8rOG0PwQkxu10tFj10	lwegLlqhdSa6pWIFysqrQSSnsV53	audio/8391d962-36b3-421c-8bc6-4d29027d5eaf.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F8391d962-36b3-421c-8bc6-4d29027d5eaf.webm?alt=media&token=3ed1f5b0-afe7-4b8b-9343-1a8dde837145	1572598919499	default
GQ38IjEKP731D6fs64Ld	AvNhebK4dxSvkqjUSn1b	6FzGR8AJFJSEml6AIs55fEgJmqX2	audio/fbf14df4-9708-40d6-b509-532316891467.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Ffbf14df4-9708-40d6-b509-532316891467.webm?alt=media&token=dba7ba73-106f-439f-96d4-81d82514e7ca	1572600175203	default
GV9HWZmCdQyNeRFNa8CC	vWGTl5JdYesvOmwd3avR	lwegLlqhdSa6pWIFysqrQSSnsV53	audio/b0983b7c-7209-4b00-90bc-5bf7a9c4e8e5.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fb0983b7c-7209-4b00-90bc-5bf7a9c4e8e5.webm?alt=media&token=728f579c-9cf8-4139-ad64-fa9eda2d1fcc	1572598741938	default
GWBIGso43dzvzqPttHeK	JtRcE3s0UaE4SQ2yDtF7	xWb2geJmyWdoWKKbH7R8VC40tJh1	audio/6a984a0e-33bc-4dc8-94fd-d523336c0f0f.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F6a984a0e-33bc-4dc8-94fd-d523336c0f0f.webm?alt=media&token=27bd3670-0ba0-4717-b03c-658d103364d9	1572580169025	default
GXhNcW8UwEIlD8Rsl8Jo	7dkrYurOslwMIrZ8Vyt4	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/bf991570-731c-476b-94c4-312d9ad1f79c.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fbf991570-731c-476b-94c4-312d9ad1f79c.webm?alt=media&token=b256f339-7996-40b2-b881-c143db67155c	1572577254520	default
GY6afIT4faKoBNtyqzuZ	0RUQfytlKJx3E0rM2hwM	DKsIblxQIsWAb6JwK5L4nVNys3v1	audio/52e4c8b6-f771-4ef1-99ee-c592f2e85b9f.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F52e4c8b6-f771-4ef1-99ee-c592f2e85b9f.webm?alt=media&token=98a95803-40d8-4cac-9332-5fdb92234718	1572772644538	default
GZ8sKxbBuKk5cSiBfagA	4lfICTaD7sIhDnvDj2Cw	c2UZvQV9xbYfBUw847Pypqb5PsS2	audio/ffb22995-0383-4243-a67c-eee04c408d57.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fffb22995-0383-4243-a67c-eee04c408d57.webm?alt=media&token=c9c92f17-52fb-4874-9c0b-69edf2f65827	1572597807503	default
GbypPGDcQdRi2HdM56SM	qI8rOG0PwQkxu10tFj10	59Tt9EuW2DOtyckjvkMVmuPqRW13	audio/c9579954-62fa-4792-a264-f5325d9a888a.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fc9579954-62fa-4792-a264-f5325d9a888a.webm?alt=media&token=430e1f21-97b9-4777-9b71-b1069d851c7a	default	default
GdIFXQZu1PanyseKjJWn	hZibjDIgpuYW7BaZHeIl	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/6c2d6ffb-55fd-4d25-a147-3a42f29d0b6b.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F6c2d6ffb-55fd-4d25-a147-3a42f29d0b6b.webm?alt=media&token=a514e28f-309e-42ae-b812-98e0003ad8c1	1573228721350	default
GjGyzG8OC26Q98CXZqR0	YDKGf6OH3Mz9SsmFJkYb	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	audio/0208bf71-edbb-4b13-913e-ed492ae341aa.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F0208bf71-edbb-4b13-913e-ed492ae341aa.webm?alt=media&token=fdb9be33-0d00-4915-9295-a52ddf0584da	1574011458418	default
GoBkEVFnaocyn2V5BDwL	64X9NoKgt34aed0ojMbK	09eJLYsUg8XByGwaPX3P6oykfui2	audio/f4b9c15e-53e4-4317-af5d-597e91c5652d.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Ff4b9c15e-53e4-4317-af5d-597e91c5652d.webm?alt=media&token=2b6f1a68-a45a-4ff2-8708-20e1613c6ff5	1573399502315	default
Gpzr4hZKX2WNQCGvJkBg	2DZmq3g7aq2fV8eA0Rzw	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	audio/a05f159f-e888-462b-afbc-fdf1ee5607e8.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fa05f159f-e888-462b-afbc-fdf1ee5607e8.webm?alt=media&token=60b8a59c-6399-4b33-82b0-f97de88054d4	1572597885186	default
Gu2ZTYs1JOPtEnhXbpsh	OX4fKnJZsUVl0V0KfjbT	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/59c3454c-3436-4301-b119-6dbf86aa105e.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F59c3454c-3436-4301-b119-6dbf86aa105e.webm?alt=media&token=e4f80974-c8d6-481f-ae74-cc4cb4a92379	1573226563214	default
Gur4dM4puxiplf4oiApr	p81ZtnPoJpEqFwSeuEdt	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/d22db4db-378a-47f6-a7df-926ea8989e1d.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fd22db4db-378a-47f6-a7df-926ea8989e1d.webm?alt=media&token=3ab1b7b2-d6f2-4e8f-9213-f6b67082e5dc	1573229143260	default
H1cuAqgxDjMJpZA7BLrZ	1N4JVZwEYimlYUsRV6j7	MYf90clR8ehYYBOp1NAncn85tuH3	audio/95b1bf43-629e-42d1-880b-e3078a814c58.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F95b1bf43-629e-42d1-880b-e3078a814c58.webm?alt=media&token=20e47340-1767-4f44-afa6-d6ac7e28f9d6	default	1
H31W8MGi6qZBbG635cmX	XAj5k3QzxFskj7f7RR8w	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/c7eccfcc-8c5d-4185-a010-ac9dd17bbe93.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fc7eccfcc-8c5d-4185-a010-ac9dd17bbe93.webm?alt=media&token=45d8f630-5c43-4e69-a681-2741fcbcccec	1573228325690	default
HHV9EjkojHWK2zPayEx2	vIqKy7x5DUyKR1AGRvjP	59Tt9EuW2DOtyckjvkMVmuPqRW13	audio/6065387c-e896-49e3-9ddf-b75626687ab3.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F6065387c-e896-49e3-9ddf-b75626687ab3.webm?alt=media&token=f2529ba7-b1c7-4166-b093-e6e2d2286f46	default	default
HIorZiFqIExNgp1HzE47	1iOh0HyHqHvssHEcZ3pk	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/c16712cd-164e-4956-8f53-0f36f83c9565.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fc16712cd-164e-4956-8f53-0f36f83c9565.webm?alt=media&token=ce0852f7-cc2d-4356-8412-07542e82e5e3	1572886001750	default
HJMhVXsxq65L74BBc65x	62diFe8JTsfzIvHuPvDK	MYf90clR8ehYYBOp1NAncn85tuH3	audio/43c2bdab-d07c-4447-806a-064e52356dcc.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F43c2bdab-d07c-4447-806a-064e52356dcc.webm?alt=media&token=5034d9e2-f7c5-40b5-89dc-0c7f2e6fd3ff	1573064971096	default
HQOXmjoLugEIijmiA1W1	2gV6uvB92hHCSuVBaKOD	Y3uj7LGGFGcrklUpQDW50rwa0hL2	audio/23344513-8d60-4fc6-a9a4-56691f355791.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F23344513-8d60-4fc6-a9a4-56691f355791.webm?alt=media&token=22938c58-46d7-4be6-bce2-0f6f15129a3b	1572439713583	default
HXINsokZsimZFlW9MhN9	jkuQWavi9Chl9yBf21RZ	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/a106eedc-7983-47be-9bb8-ce387b4c11f7.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fa106eedc-7983-47be-9bb8-ce387b4c11f7.webm?alt=media&token=3038fb98-4adb-4086-abc3-dce6ae4c29de	1573228813078	default
Hb9IAnT6Sl5yYwTsscfz	RFqpUYuTBIasD8xxtXHD	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/b57219c0-2aaf-4245-8b32-6bbb8c7497ed.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fb57219c0-2aaf-4245-8b32-6bbb8c7497ed.webm?alt=media&token=da758081-a059-4341-b7cf-7c704ccf2bac	1573226707572	default
Hjs8ZEJ7zTuGKAz6sCkE	0l1rvmmCWc8YPDoRU1DS	MYf90clR8ehYYBOp1NAncn85tuH3	audio/9eaa9b57-efe8-48b9-a73e-83ea942e61a1.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F9eaa9b57-efe8-48b9-a73e-83ea942e61a1.webm?alt=media&token=b8c440da-19ad-4fb2-9285-ca88feee61bf	default	1
HnWdBS67ceUFZRXPOQ6R	jiwR0OHIfpkFPbDAV7Mb	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/90d40d53-2163-4b6e-b0c7-0face78dafc3.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F90d40d53-2163-4b6e-b0c7-0face78dafc3.webm?alt=media&token=2b425991-6358-44b1-b63d-19626533519b	1573228798986	default
I28hCKTnAqDvn56DIMVH	Apxe5zswIYHjLGlqh7u2	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/24c460de-0473-4ec0-97e2-08febadb20a9.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F24c460de-0473-4ec0-97e2-08febadb20a9.webm?alt=media&token=82dfbefa-7c68-4257-94af-ab43268db48b	1573287075530	default
I3ElJJfXaytVsduJOVvV	0l1rvmmCWc8YPDoRU1DS	oVjbRnnCkWZJaESddUmdfQJY5Eo2	audio/81c21f90-a6f5-4146-b4c2-93f1029abd84.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F81c21f90-a6f5-4146-b4c2-93f1029abd84.webm?alt=media&token=4c7b6b16-fd72-458b-9946-ea9b1277ad11	1572606224473	default
IB34w73Sw6GRbDyROrmn	6gMZfsFUrRUEPZGORBYM	3jBdkUX9NmUhEU9cikIgOsfM1KN2	audio/e2787bf1-66d2-48e9-91ec-0c8f64ef9f50.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fe2787bf1-66d2-48e9-91ec-0c8f64ef9f50.webm?alt=media&token=93848d30-2c69-49ee-a2d0-9dbcb2f18a46	1573360410027	default
IGF84F0a8aaAQqScjtIW	uXLRgb8msRNhQRpU1QOm	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/684e932b-1e2c-4188-a41a-8873fe3fe22e.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F684e932b-1e2c-4188-a41a-8873fe3fe22e.webm?alt=media&token=c1fd2834-99c2-4163-89d6-74fd5f696c61	1573229364637	default
IHdpJpHH974lcV2lKGSr	sYewFzDMi2vy9XZcDMWj	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/d7a59f27-4b17-4a61-8fe3-e0fd1bf4c1a8.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fd7a59f27-4b17-4a61-8fe3-e0fd1bf4c1a8.webm?alt=media&token=ac112a5a-bdc5-47a5-b861-129edc984487	1572582042785	default
IHsnQnlkcvGefcksgoPC	IcbSAh45tBW3sGFYL6SG	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/441e45e1-0439-4161-b273-50dd95362b84.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F441e45e1-0439-4161-b273-50dd95362b84.webm?alt=media&token=82a22130-a90f-4131-a07a-be47fb4007fa	1573225107943	default
INiF4qlx8QPotLaRgTct	ZK6koiqz2se0fhqwtAIP	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/4fed428c-f06c-4bea-ad13-4fe70368d5db.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F4fed428c-f06c-4bea-ad13-4fe70368d5db.webm?alt=media&token=64b2f975-e6ce-484a-9747-d18e141796e7	1573228399552	default
IRvexr5edh3iDP0iYLZc	DPqYsxpzpMkDazuNN8y4	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/c73d6926-3368-47f8-9b15-0a441d32712e.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fc73d6926-3368-47f8-9b15-0a441d32712e.webm?alt=media&token=09e1ca8a-5d67-4065-814d-eebe06ddf233	1572577538505	default
IXmAKKUBslFHq4PTyvA7	1iOh0HyHqHvssHEcZ3pk	ShUt5Mox0cOIN6Es4qaWfSkMOeE3	audio/7d56bae2-ae1a-48c2-ad3a-2e271ee0a5d5.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F7d56bae2-ae1a-48c2-ad3a-2e271ee0a5d5.webm?alt=media&token=f54dfce5-ff92-4e1d-b9d8-84e729178f45	1572575468551	default
IcOV4VbezVuf2A33o4qG	DsjiwhtCLdVGtE4i1223	MYf90clR8ehYYBOp1NAncn85tuH3	audio/28fa1ba9-258b-429d-a2bc-28fb8dd0f0a4.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F28fa1ba9-258b-429d-a2bc-28fb8dd0f0a4.webm?alt=media&token=acbfe85f-a4aa-49b0-b3bb-1ac72464b1b8	1573404024765	default
IeRyIJwcNSXt7oYqiSep	4rIaKO0jatDBHYo7mxF6	c2UZvQV9xbYfBUw847Pypqb5PsS2	audio/b0ae4182-7c3d-4b5c-a262-cc38d579a766.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fb0ae4182-7c3d-4b5c-a262-cc38d579a766.webm?alt=media&token=6eb1d9dd-2b86-4751-88c7-ac700ce13ff8	1572597825421	default
IhytGAUrsR3wG2ajQcvD	AvNhebK4dxSvkqjUSn1b	6FzGR8AJFJSEml6AIs55fEgJmqX2	audio/28d7963f-d0fd-4593-ad9c-429605951981.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F28d7963f-d0fd-4593-ad9c-429605951981.webm?alt=media&token=4126667c-30cf-4c55-870b-9787712f5387	1572600170284	default
IjtWWrNDzhFTTxsedmpu	aiKUvCB0mTIlKCfku8Wp	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	audio/e5bda15b-f517-4e65-9040-45679f03f143.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fe5bda15b-f517-4e65-9040-45679f03f143.webm?alt=media&token=3081848c-78ac-4409-96ba-ad7156187c7d	1574011555214	default
Iknrp5L9J5SG5xpCJ9K9	1VcEKd1i1cMVoagQGucH	yBBnFr5oSyNqtcbNDiTQYAGT21J3	audio/bfd3217f-f33a-4650-b080-362c34a50348.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fbfd3217f-f33a-4650-b080-362c34a50348.webm?alt=media&token=ccf68ea0-ee3f-4fe1-b9d7-5febc7ced528	1572582688240	default
IyiuUHFpA7LVjRxaO5KE	0RUQfytlKJx3E0rM2hwM	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	audio/a02d56dc-4812-4dab-bb09-c22c92cb6ae6.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fa02d56dc-4812-4dab-bb09-c22c92cb6ae6.webm?alt=media&token=9cc3a312-a89b-4c54-a046-c33ecd05e66d	1572597682953	default
IziAbIKzMM61yngwS8I1	1VcEKd1i1cMVoagQGucH	11nKjHmpoZPhPDxX60Dt2Gxb0DD2	audio/76d75b60-182d-4c8a-834b-e2d8c64c4379.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F76d75b60-182d-4c8a-834b-e2d8c64c4379.webm?alt=media&token=914def10-e713-4458-8741-cf14506e7b05	1572597774788	default
J4o9d0KmI5JPTIKaM5Mh	2DZmq3g7aq2fV8eA0Rzw	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	audio/b8321c13-ec30-4a6a-be1b-46e07e211c04.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fb8321c13-ec30-4a6a-be1b-46e07e211c04.webm?alt=media&token=737dadc3-6a6b-41dd-8490-163837801f47	1574257936932	default
J5CyxmujsiI1n16yWSpD	AvNhebK4dxSvkqjUSn1b	2dEDqqeI3PZx0m2D9EBHUn7noTM2	audio/5aac4ace-f5df-4cb2-94d9-4dfdb521062b.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F5aac4ace-f5df-4cb2-94d9-4dfdb521062b.webm?alt=media&token=443cd848-0eac-4140-86ec-854bc0dee428	1573287094988	default
JDuJjdX8p4peHumkhUDe	nxANxVQdRPaVh8nSDfBe	lwegLlqhdSa6pWIFysqrQSSnsV53	audio/cf90f2a8-bc2f-41cc-ac2a-5a5d7077b421.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fcf90f2a8-bc2f-41cc-ac2a-5a5d7077b421.webm?alt=media&token=30dd93eb-08e4-4cf5-8354-994110752b90	1572599078130	default
JE8CG1eAyq29GX1nRMiE	1VcEKd1i1cMVoagQGucH	rjh2u8PthLd9AuPARWuuiRcZKfp1	audio/b3e057dd-702c-4659-9e39-c9857a17a08d.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fb3e057dd-702c-4659-9e39-c9857a17a08d.webm?alt=media&token=a72f18bd-736e-429d-a7ab-e1b581406de5	1572363254040	default
JQUienEIjzHaxC4mt36O	53LE9U5cJYbDQx8lqKxo	3jBdkUX9NmUhEU9cikIgOsfM1KN2	audio/e3aa73d8-f7a6-4c1a-8510-f88b9d9cc449.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fe3aa73d8-f7a6-4c1a-8510-f88b9d9cc449.webm?alt=media&token=a29af746-6763-4a0f-8bd0-4f1167f3d233	1573359605546	default
JTXYEWPBn4rU3vH3G33G	0l1rvmmCWc8YPDoRU1DS	yG2SwfqJtLSRQdJnXBQIbqVXeTx1	audio/ef70c528-bcaa-4e74-a4f2-b7e797b4eac6.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fef70c528-bcaa-4e74-a4f2-b7e797b4eac6.webm?alt=media&token=c2ea6f58-f8dc-45c4-92d7-d9dea1ffa468	default	default
JTabFWwlbEzuxApPb5qw	4rIaKO0jatDBHYo7mxF6	Y3uj7LGGFGcrklUpQDW50rwa0hL2	audio/f2085e04-f6e7-43e8-ab06-b4e9e3ada446.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Ff2085e04-f6e7-43e8-ab06-b4e9e3ada446.webm?alt=media&token=5315aa44-226a-4526-bde9-7c288f7c27d6	1572439868206	default
JWFHG8NPVpXzh60ITqea	G9yBzDnhG6AUh9jHkArN	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/53711b99-d79b-4dd2-acd4-f7440421d617.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F53711b99-d79b-4dd2-acd4-f7440421d617.webm?alt=media&token=3ac95ba9-c27d-4ed7-8b53-b930a7626c0e	1572577716982	default
Jda2pdK2E9SkFf6Ut6XG	1N4JVZwEYimlYUsRV6j7	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/95f2d80c-d6e5-4557-9a68-5fff68f013b6.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F95f2d80c-d6e5-4557-9a68-5fff68f013b6.webm?alt=media&token=3194ec62-fe98-4758-8f9f-1e8793e89961	1572576314834	default
JeV6VPAUUvuoVRm3qzCX	TNhZquEVUMS3PyCN2uoW	b9br7qKM8QWW0h954mhTKmnDASI2	audio/1311f54e-3bdb-4198-bab6-853f79588c76.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F1311f54e-3bdb-4198-bab6-853f79588c76.webm?alt=media&token=975f321a-2cbb-4f6f-8b42-a28ea0072260	1575355424435	default
JkbZ0MsBNkHhhS1fcJuo	Ho1CroUQvsJoG3Yqckhz	rInA0yVTZdc9BHBizMo4dhgL4913	audio/8994d0cf-fdd6-46d1-bd37-fe4e9be9d9e6.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F8994d0cf-fdd6-46d1-bd37-fe4e9be9d9e6.webm?alt=media&token=0442614c-8be0-44f5-8388-4cb500bd17a3	1573578308909	default
JrDEEAtNIfo43vTn83DL	Jkb5cI3cv8b7M9PMrAj8	Oe3o1Bo3SWfmoSEQp1s2hYLvzEB2	audio/e680a5d5-5767-437f-b48e-f0cc15932aa9.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fe680a5d5-5767-437f-b48e-f0cc15932aa9.webm?alt=media&token=10612590-748c-432d-a664-6167ba457c5c	1574942673171	default
Jw3DB2HYn7Qqz5aHLVgB	0RUQfytlKJx3E0rM2hwM	A6QyXtLuPeMLlctqsQCiUb5Sb0E2	audio/023acbb3-d4ca-4ccf-84ac-c030fd559d4f.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F023acbb3-d4ca-4ccf-84ac-c030fd559d4f.webm?alt=media&token=e8f0e283-dd7c-4961-905a-98bc29f43dc6	1572616979261	default
K5rIaMKMSqqwKYpwRVNt	I5PhkHIohcA8X7JyycsA	59Tt9EuW2DOtyckjvkMVmuPqRW13	audio/5c844596-9ebe-4fa1-862a-9d9bc7abe4f6.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F5c844596-9ebe-4fa1-862a-9d9bc7abe4f6.webm?alt=media&token=977de9f2-09ee-440a-a8b6-e974aa9347ab	default	-1
K7RHUh006u8Zwz2983G6	6gMZfsFUrRUEPZGORBYM	09eJLYsUg8XByGwaPX3P6oykfui2	audio/9d421085-c184-4dea-b068-badb7a0c2357.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F9d421085-c184-4dea-b068-badb7a0c2357.webm?alt=media&token=35cb1a40-9000-49ce-9f25-4a26309388fe	1573399522550	default
K7l13IURrqnc9Tpi0ZCn	64X9NoKgt34aed0ojMbK	MYf90clR8ehYYBOp1NAncn85tuH3	audio/dcbbefbe-4aa3-4d88-a2a1-0db0449d78c8.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fdcbbefbe-4aa3-4d88-a2a1-0db0449d78c8.webm?alt=media&token=7754d26d-45b3-4fbb-8ffb-668ab9b4d073	1573065055433	default
K8Y5ADGug7T5HNLydJYH	1N4JVZwEYimlYUsRV6j7	auhdiv2PoHhQTa5PUnLtDKg9q353	audio/e8e87af4-f073-463d-b69c-00b3a6add402.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fe8e87af4-f073-463d-b69c-00b3a6add402.webm?alt=media&token=c884ff44-4bbe-471a-ae91-19d93b8c755c	1572753862315	default
KFt3SlZSFu9NM8uEKbco	0RUQfytlKJx3E0rM2hwM	c2UZvQV9xbYfBUw847Pypqb5PsS2	audio/fbc1cf27-4d50-417f-bd7f-15fb52a3f65a.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Ffbc1cf27-4d50-417f-bd7f-15fb52a3f65a.webm?alt=media&token=824f580e-b837-40bc-8a08-e6d348963356	1572597398076	default
KOGUfGDpgWHqq11kGrIf	dYV1iWSxeHzOfWdVHLtT	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	audio/5ec38198-9aab-4b3d-96a7-a74a5a6761b2.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F5ec38198-9aab-4b3d-96a7-a74a5a6761b2.webm?alt=media&token=81660ba9-cceb-49e0-8416-3469b3903b3d	1574011651040	default
KPsIFcD6aMyOYTEUvWFK	4zAPfOf8fB8NNIfAmhHz	MYf90clR8ehYYBOp1NAncn85tuH3	audio/a865663e-6622-401f-86c3-e0c1c57be658.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2Fa865663e-6622-401f-86c3-e0c1c57be658.webm?alt=media&token=85136d14-48ab-4f67-a46a-a99bafe4194a	1573064915215	default
KTHoAFjwKdCKZm74yRyA	4lfICTaD7sIhDnvDj2Cw	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	audio/1fd979d0-9053-454b-a89b-90e3c6b3ba9e.webm	https://firebasestorage.googleapis.com/v0/b/malayalam-speech-corpora.appspot.com/o/audio%2F1fd979d0-9053-454b-a89b-90e3c6b3ba9e.webm?alt=media&token=068fe884-9d3d-45f0-9c1e-c9c28ca0eb38	1572576481786	default
